storm_id,storm_name,datetime,year,month,day,hour,record_id,status,lat,lon,max_wind_kt,min_slp_mb
AL092013,HUMBERTO,2013-09-18 12:00:00,2013,9,18,12,,SD,31.6,-43.9,30,1006
AL092013,HUMBERTO,2013-09-18 18:00:00,2013,9,18,18,,SD,32.0,-44.1,30,1007
AL092013,HUMBERTO,2013-09-19 00:00:00,2013,9,19,0,,SD,32.5,-44.3,30,1007
AL092013,HUMBERTO,2013-09-19 06:00:00,2013,9,19,6,,SD,33.0,-44.5,30,1007
AL102013,INGRID,2013-09-12 06:00:00,2013,9,12,6,,LO,19.3,-92.2,25,1006
AL102013,INGRID,2013-09-12 12:00:00,2013,9,12,12,,LO,19.6,-92.9,30,1005
AL102013,INGRID,2013-09-12 18:00:00,2013,9,12,18,,TD,19.7,-93.6,30,1004
AL102013,INGRID,2013-09-13 00:00:00,2013,9,13,0,,TD,19.7,-94.1,30,1003
AL102013,INGRID,2013-09-13 06:00:00,2013,9,13,6,,TD,19.6,-94.6,30,1002
AL102013,INGRID,2013-09-13 12:00:00,2013,9,13,12,,TS,19.3,-95.1,35,1000
AL102013,INGRID,2013-09-13 18:00:00,2013,9,13,18,,TS,19.1,-95.3,40,996
AL102013,INGRID,2013-09-14 00:00:00,2013,9,14,0,,TS,19.3,-95.3,50,993
AL102013,INGRID,2013-09-14 06:00:00,2013,9,14,6,,TS,19.6,-95.1,55,990
AL102013,INGRID,2013-09-14 12:00:00,2013,9,14,12,,TS,20.3,-94.6,60,989
AL102013,INGRID,2013-09-14 18:00:00,2013,9,14,18,,HU,21.0,-94.4,65,986
AL102013,INGRID,2013-09-15 00:00:00,2013,9,15,0,,HU,21.6,-94.7,75,983
AL102013,INGRID,2013-09-15 06:00:00,2013,9,15,6,,HU,22.0,-95.2,75,985
AL102013,INGRID,2013-09-15 12:00:00,2013,9,15,12,,HU,22.4,-95.6,65,989
AL102013,INGRID,2013-09-15 18:00:00,2013,9,15,18,,HU,22.7,-95.9,65,987
AL102013,INGRID,2013-09-16 00:00:00,2013,9,16,0,,HU,23.0,-96.2,70,989
AL102013,INGRID,2013-09-16 06:00:00,2013,9,16,6,,TS,23.4,-96.9,60,990
AL102013,INGRID,2013-09-16 11:15:00,2013,9,16,11,L,TS,23.7,-97.7,55,991
AL102013,INGRID,2013-09-16 12:00:00,2013,9,16,12,,TS,23.7,-97.8,55,991
AL102013,INGRID,2013-09-16 18:00:00,2013,9,16,18,,TS,23.7,-98.7,40,998
AL102013,INGRID,2013-09-17 00:00:00,2013,9,17,0,,TD,23.7,-99.2,25,1006
AL102013,INGRID,2013-09-17 06:00:00,2013,9,17,6,,LO,23.7,-99.7,20,1008
AL112013,JERRY,2013-09-28 00:00:00,2013,9,28,0,,LO,21.1,-50.0,30,1012
AL112013,JERRY,2013-09-28 06:00:00,2013,9,28,6,,LO,22.2,-50.3,30,1012
AL112013,JERRY,2013-09-28 12:00:00,2013,9,28,12,,LO,23.3,-50.6,30,1011
AL112013,JERRY,2013-09-28 18:00:00,2013,9,28,18,,LO,24.2,-50.6,30,1011
AL112013,JERRY,2013-09-29 00:00:00,2013,9,29,0,,TD,24.9,-50.4,30,1010
AL112013,JERRY,2013-09-29 06:00:00,2013,9,29,6,,TD,25.6,-49.7,30,1010
AL112013,JERRY,2013-09-29 12:00:00,2013,9,29,12,,TD,26.2,-49.0,30,1010
AL112013,JERRY,2013-09-29 18:00:00,2013,9,29,18,,TD,26.7,-48.2,30,1010
AL112013,JERRY,2013-09-30 00:00:00,2013,9,30,0,,TD,27.1,-47.5,30,1009
AL112013,JERRY,2013-09-30 06:00:00,2013,9,30,6,,TS,27.2,-46.8,35,1008
AL112013,JERRY,2013-09-30 12:00:00,2013,9,30,12,,TS,27.3,-46.0,35,1008
AL112013,JERRY,2013-09-30 18:00:00,2013,9,30,18,,TS,27.3,-45.0,40,1006
AL112013,JERRY,2013-10-01 00:00:00,2013,10,1,0,,TS,27.5,-43.9,45,1005
AL112013,JERRY,2013-10-01 06:00:00,2013,10,1,6,,TS,27.7,-43.6,40,1006
AL112013,JERRY,2013-10-01 12:00:00,2013,10,1,12,,TS,28.1,-43.5,40,1007
AL112013,JERRY,2013-10-01 18:00:00,2013,10,1,18,,TS,28.1,-43.5,40,1007
AL112013,JERRY,2013-10-02 00:00:00,2013,10,2,0,,TS,28.1,-43.7,35,1007
AL112013,JERRY,2013-10-02 06:00:00,2013,10,2,6,,TS,28.1,-43.9,35,1007
AL112013,JERRY,2013-10-02 12:00:00,2013,10,2,12,,TS,28.6,-43.4,35,1007
AL112013,JERRY,2013-10-02 18:00:00,2013,10,2,18,,TS,29.0,-42.9,35,1007
AL112013,JERRY,2013-10-03 00:00:00,2013,10,3,0,,TS,29.4,-42.4,35,1007
AL112013,JERRY,2013-10-03 06:00:00,2013,10,3,6,,TS,30.1,-41.7,35,1007
AL112013,JERRY,2013-10-03 12:00:00,2013,10,3,12,,TS,30.8,-40.6,35,1007
AL112013,JERRY,2013-10-03 18:00:00,2013,10,3,18,,LO,31.5,-39.3,35,1008
AL112013,JERRY,2013-10-04 00:00:00,2013,10,4,0,,LO,32.5,-38.0,35,1008
AL112013,JERRY,2013-10-04 06:00:00,2013,10,4,6,,LO,33.1,-36.6,35,1008
AL112013,JERRY,2013-10-04 12:00:00,2013,10,4,12,,LO,33.7,-35.0,35,1008
AL112013,JERRY,2013-10-04 18:00:00,2013,10,4,18,,LO,34.2,-33.7,35,1008
AL112013,JERRY,2013-10-05 00:00:00,2013,10,5,0,,LO,34.5,-32.7,35,1008
AL112013,JERRY,2013-10-05 06:00:00,2013,10,5,6,,LO,35.0,-31.7,35,1008
AL112013,JERRY,2013-10-05 12:00:00,2013,10,5,12,,LO,35.9,-30.7,40,1008
AL112013,JERRY,2013-10-05 18:00:00,2013,10,5,18,,LO,36.7,-29.8,40,1008
AL112013,JERRY,2013-10-06 00:00:00,2013,10,6,0,,LO,38.0,-28.9,40,1008
AL122013,KAREN,2013-10-03 06:00:00,2013,10,3,6,,TS,21.5,-86.8,45,1006
AL122013,KAREN,2013-10-03 12:00:00,2013,10,3,12,,TS,22.1,-87.4,55,1004
AL122013,KAREN,2013-10-03 18:00:00,2013,10,3,18,,TS,22.8,-88.1,55,1001
AL122013,KAREN,2013-10-03 21:00:00,2013,10,3,21,P,TS,23.3,-88.5,55,998
AL122013,KAREN,2013-10-04 00:00:00,2013,10,4,0,,TS,23.9,-89.0,50,999
AL122013,KAREN,2013-10-04 06:00:00,2013,10,4,6,,TS,24.5,-89.5,45,1002
AL122013,KAREN,2013-10-04 12:00:00,2013,10,4,12,,TS,25.2,-89.9,45,1002
AL122013,KAREN,2013-10-04 18:00:00,2013,10,4,18,,TS,25.8,-90.2,45,1002
AL122013,KAREN,2013-10-05 00:00:00,2013,10,5,0,,TS,26.1,-90.5,40,1004
AL122013,KAREN,2013-10-05 06:00:00,2013,10,5,6,,TS,26.7,-91.0,40,1007
AL122013,KAREN,2013-10-05 12:00:00,2013,10,5,12,,TS,27.6,-91.6,40,1008
AL122013,KAREN,2013-10-05 18:00:00,2013,10,5,18,,TS,27.9,-91.8,35,1008
AL122013,KAREN,2013-10-06 00:00:00,2013,10,6,0,,TD,28.1,-91.9,30,1008
AL122013,KAREN,2013-10-06 06:00:00,2013,10,6,6,,TD,28.1,-91.9,25,1009
AL132013,LORENZO,2013-10-21 06:00:00,2013,10,21,6,,TD,27.6,-55.9,30,1012
AL132013,LORENZO,2013-10-21 12:00:00,2013,10,21,12,,TS,28.2,-55.6,35,1010
AL132013,LORENZO,2013-10-21 18:00:00,2013,10,21,18,,TS,28.8,-55.0,35,1008
AL132013,LORENZO,2013-10-22 00:00:00,2013,10,22,0,,TS,29.1,-54.2,35,1008
AL132013,LORENZO,2013-10-22 06:00:00,2013,10,22,6,,TS,29.3,-53.3,40,1005
AL132013,LORENZO,2013-10-22 12:00:00,2013,10,22,12,,TS,29.4,-52.4,45,1000
AL132013,LORENZO,2013-10-22 18:00:00,2013,10,22,18,,TS,29.5,-51.5,45,1000
AL132013,LORENZO,2013-10-23 00:00:00,2013,10,23,0,,TS,29.5,-50.6,45,1001
AL132013,LORENZO,2013-10-23 06:00:00,2013,10,23,6,,TS,29.5,-49.8,45,1004
AL132013,LORENZO,2013-10-23 12:00:00,2013,10,23,12,,TS,29.4,-49.3,40,1006
AL132013,LORENZO,2013-10-23 18:00:00,2013,10,23,18,,TS,29.3,-48.9,35,1007
AL132013,LORENZO,2013-10-24 00:00:00,2013,10,24,0,,TD,29.4,-48.4,30,1008
AL132013,LORENZO,2013-10-24 06:00:00,2013,10,24,6,,TD,29.7,-48.0,30,1009
AL132013,LORENZO,2013-10-24 12:00:00,2013,10,24,12,,LO,30.1,-47.7,25,1011
AL132013,LORENZO,2013-10-24 18:00:00,2013,10,24,18,,LO,30.5,-47.2,25,1012
AL132013,LORENZO,2013-10-25 00:00:00,2013,10,25,0,,LO,30.7,-46.7,25,1013
AL132013,LORENZO,2013-10-25 06:00:00,2013,10,25,6,,LO,31.0,-46.1,25,1013
AL132013,LORENZO,2013-10-25 12:00:00,2013,10,25,12,,LO,31.3,-45.7,25,1013
AL132013,LORENZO,2013-10-25 18:00:00,2013,10,25,18,,LO,31.6,-45.3,25,1013
AL132013,LORENZO,2013-10-26 00:00:00,2013,10,26,0,,LO,32.1,-44.7,20,1013
AL132013,LORENZO,2013-10-26 06:00:00,2013,10,26,6,,LO,32.8,-43.9,20,1013
AL142013,MELISSA,2013-11-17 00:00:00,2013,11,17,0,,EX,23.9,-52.4,35,1006
AL142013,MELISSA,2013-11-17 06:00:00,2013,11,17,6,,EX,24.3,-52.7,35,1005
AL142013,MELISSA,2013-11-17 12:00:00,2013,11,17,12,,EX,25.0,-52.9,35,1005
AL142013,MELISSA,2013-11-17 18:00:00,2013,11,17,18,,EX,26.0,-52.9,40,1002
AL142013,MELISSA,2013-11-18 00:00:00,2013,11,18,0,,EX,27.1,-52.7,45,997
AL142013,MELISSA,2013-11-18 06:00:00,2013,11,18,6,,EX,28.3,-52.7,45,992
AL142013,MELISSA,2013-11-18 12:00:00,2013,11,18,12,,SS,29.1,-53.4,50,987
AL142013,MELISSA,2013-11-18 18:00:00,2013,11,18,18,,SS,29.7,-54.0,50,987
AL142013,MELISSA,2013-11-19 00:00:00,2013,11,19,0,,SS,30.2,-54.5,50,985
AL142013,MELISSA,2013-11-19 06:00:00,2013,11,19,6,,SS,30.8,-54.7,55,982
AL142013,MELISSA,2013-11-19 12:00:00,2013,11,19,12,,SS,31.6,-54.7,55,982
AL142013,MELISSA,2013-11-19 18:00:00,2013,11,19,18,,SS,32.5,-54.4,50,982
AL142013,MELISSA,2013-11-20 00:00:00,2013,11,20,0,,SS,33.3,-53.2,45,985
AL142013,MELISSA,2013-11-20 06:00:00,2013,11,20,6,,TS,34.1,-51.4,45,988
AL142013,MELISSA,2013-11-20 12:00:00,2013,11,20,12,,TS,35.1,-49.0,45,988
AL142013,MELISSA,2013-11-20 18:00:00,2013,11,20,18,,TS,36.3,-46.4,45,988
AL142013,MELISSA,2013-11-21 00:00:00,2013,11,21,0,,TS,37.5,-43.5,45,984
AL142013,MELISSA,2013-11-21 06:00:00,2013,11,21,6,,TS,38.8,-40.0,50,984
AL142013,MELISSA,2013-11-21 12:00:00,2013,11,21,12,,TS,39.9,-36.6,55,980
AL142013,MELISSA,2013-11-21 18:00:00,2013,11,21,18,,TS,40.7,-33.3,55,980
AL142013,MELISSA,2013-11-22 00:00:00,2013,11,22,0,,LO,41.3,-30.2,50,984
AL142013,MELISSA,2013-11-22 06:00:00,2013,11,22,6,,LO,41.6,-27.5,45,988
AL142013,MELISSA,2013-11-22 12:00:00,2013,11,22,12,,EX,41.6,-24.7,40,992
AL142013,MELISSA,2013-11-22 18:00:00,2013,11,22,18,,EX,41.3,-22.0,40,996
AL142013,MELISSA,2013-11-23 00:00:00,2013,11,23,0,,EX,40.8,-19.5,35,1000
AL142013,MELISSA,2013-11-23 06:00:00,2013,11,23,6,,EX,40.0,-17.1,35,1004
AL152013,UNNAMED,2013-12-03 18:00:00,2013,12,3,18,,EX,34.3,-27.7,50,1002
AL152013,UNNAMED,2013-12-04 00:00:00,2013,12,4,0,,EX,33.9,-27.8,55,1000
AL152013,UNNAMED,2013-12-04 06:00:00,2013,12,4,6,,EX,33.1,-28.9,55,997
AL152013,UNNAMED,2013-12-04 12:00:00,2013,12,4,12,,EX,32.2,-28.5,50,995
AL152013,UNNAMED,2013-12-04 18:00:00,2013,12,4,18,,EX,31.9,-27.9,50,995
AL152013,UNNAMED,2013-12-05 00:00:00,2013,12,5,0,,SS,32.4,-27.5,45,997
AL152013,UNNAMED,2013-12-05 06:00:00,2013,12,5,6,,SS,33.0,-27.4,45,998
AL152013,UNNAMED,2013-12-05 12:00:00,2013,12,5,12,,SS,33.5,-27.7,45,998
AL152013,UNNAMED,2013-12-05 18:00:00,2013,12,5,18,,SS,33.7,-27.8,40,999
AL152013,UNNAMED,2013-12-06 00:00:00,2013,12,6,0,,SS,33.9,-27.9,40,999
AL152013,UNNAMED,2013-12-06 06:00:00,2013,12,6,6,,SS,33.9,-27.1,40,999
AL152013,UNNAMED,2013-12-06 12:00:00,2013,12,6,12,,SS,34.5,-26.9,40,999
AL152013,UNNAMED,2013-12-06 18:00:00,2013,12,6,18,,SS,35.1,-27.0,40,999
AL152013,UNNAMED,2013-12-07 00:00:00,2013,12,7,0,,SS,35.8,-27.1,35,1000
AL152013,UNNAMED,2013-12-07 06:00:00,2013,12,7,6,,LO,36.5,-27.4,35,1001
AL152013,UNNAMED,2013-12-07 12:00:00,2013,12,7,12,,LO,37.1,-27.8,30,1003
AL012014,ARTHUR,2014-06-28 18:00:00,2014,6,28,18,,LO,32.0,-78.2,20,1017
AL012014,ARTHUR,2014-06-29 00:00:00,2014,6,29,0,,LO,31.2,-77.8,20,1017
AL012014,ARTHUR,2014-06-29 06:00:00,2014,6,29,6,,LO,30.5,-77.4,20,1017
AL012014,ARTHUR,2014-06-29 12:00:00,2014,6,29,12,,LO,30.0,-77.2,20,1016
AL012014,ARTHUR,2014-06-29 18:00:00,2014,6,29,18,,LO,29.7,-77.2,25,1015
AL012014,ARTHUR,2014-06-30 00:00:00,2014,6,30,0,,LO,29.5,-77.5,25,1014
AL012014,ARTHUR,2014-06-30 06:00:00,2014,6,30,6,,LO,29.2,-78.0,25,1013
AL012014,ARTHUR,2014-06-30 12:00:00,2014,6,30,12,,LO,28.7,-78.4,25,1011
AL012014,ARTHUR,2014-06-30 18:00:00,2014,6,30,18,,LO,28.1,-78.7,30,1010
AL012014,ARTHUR,2014-07-01 00:00:00,2014,7,1,0,,TD,27.7,-78.9,30,1008
AL012014,ARTHUR,2014-07-01 06:00:00,2014,7,1,6,,TD,27.5,-79.1,30,1007
AL012014,ARTHUR,2014-07-01 12:00:00,2014,7,1,12,,TS,27.5,-79.2,35,1005
AL012014,ARTHUR,2014-07-01 18:00:00,2014,7,1,18,,TS,27.7,-79.3,40,1003
AL012014,ARTHUR,2014-07-02 00:00:00,2014,7,2,0,,TS,27.9,-79.2,45,999
AL012014,ARTHUR,2014-07-02 06:00:00,2014,7,2,6,,TS,28.2,-79.1,50,995
AL012014,ARTHUR,2014-07-02 12:00:00,2014,7,2,12,,TS,28.7,-79.0,55,995
AL012014,ARTHUR,2014-07-02 18:00:00,2014,7,2,18,,TS,29.4,-79.1,60,994
AL012014,ARTHUR,2014-07-03 00:00:00,2014,7,3,0,,HU,30.1,-79.2,65,987
AL012014,ARTHUR,2014-07-03 06:00:00,2014,7,3,6,,HU,30.9,-79.1,70,984
AL012014,ARTHUR,2014-07-03 12:00:00,2014,7,3,12,,HU,31.8,-78.8,80,981
AL012014,ARTHUR,2014-07-03 18:00:00,2014,7,3,18,,HU,32.9,-78.3,80,978
AL012014,ARTHUR,2014-07-04 00:00:00,2014,7,4,0,,HU,34.0,-77.3,85,975
AL012014,ARTHUR,2014-07-04 03:15:00,2014,7,4,3,L,HU,34.7,-76.6,85,974
AL012014,ARTHUR,2014-07-04 06:00:00,2014,7,4,6,,HU,35.3,-76.0,85,973
AL012014,ARTHUR,2014-07-04 08:00:00,2014,7,4,8,L,HU,35.8,-75.5,85,973
AL012014,ARTHUR,2014-07-04 12:00:00,2014,7,4,12,,HU,36.8,-74.4,80,976
AL012014,ARTHUR,2014-07-04 18:00:00,2014,7,4,18,,HU,38.4,-72.4,70,978
AL012014,ARTHUR,2014-07-05 00:00:00,2014,7,5,0,,HU,40.2,-69.7,65,976
AL012014,ARTHUR,2014-07-05 06:00:00,2014,7,5,6,,TS,42.3,-67.6,60,981
AL012014,ARTHUR,2014-07-05 12:00:00,2014,7,5,12,,EX,44.1,-66.5,60,982
AL012014,ARTHUR,2014-07-05 18:00:00,2014,7,5,18,,EX,45.9,-65.3,55,980
AL012014,ARTHUR,2014-07-06 00:00:00,2014,7,6,0,,EX,47.1,-64.0,50,981
AL012014,ARTHUR,2014-07-06 06:00:00,2014,7,6,6,,EX,47.6,-62.4,45,982
AL012014,ARTHUR,2014-07-06 12:00:00,2014,7,6,12,,EX,48.5,-60.2,40,986
AL012014,ARTHUR,2014-07-06 18:00:00,2014,7,6,18,,EX,50.3,-58.1,35,989
AL012014,ARTHUR,2014-07-07 00:00:00,2014,7,7,0,,EX,52.3,-56.4,35,988
AL012014,ARTHUR,2014-07-07 06:00:00,2014,7,7,6,,EX,54.2,-55.4,35,985
AL012014,ARTHUR,2014-07-07 12:00:00,2014,7,7,12,,EX,56.0,-54.7,35,984
AL012014,ARTHUR,2014-07-07 18:00:00,2014,7,7,18,,EX,57.3,-54.2,40,985
AL012014,ARTHUR,2014-07-08 00:00:00,2014,7,8,0,,EX,58.1,-54.1,45,988
AL012014,ARTHUR,2014-07-08 06:00:00,2014,7,8,6,,EX,58.9,-54.7,40,991
AL012014,ARTHUR,2014-07-08 12:00:00,2014,7,8,12,,EX,59.4,-56.1,35,993
AL012014,ARTHUR,2014-07-08 18:00:00,2014,7,8,18,,EX,60.0,-57.0,30,995
AL012014,ARTHUR,2014-07-09 00:00:00,2014,7,9,0,,EX,60.3,-56.7,30,997
AL012014,ARTHUR,2014-07-09 06:00:00,2014,7,9,6,,EX,60.1,-56.2,25,1001
AL012014,ARTHUR,2014-07-09 12:00:00,2014,7,9,12,,EX,59.8,-55.7,25,1005
AL012014,ARTHUR,2014-07-09 18:00:00,2014,7,9,18,,EX,59.5,-55.0,25,1008
AL022014,TWO,2014-07-19 12:00:00,2014,7,19,12,,LO,9.0,-29.0,20,1012
AL022014,TWO,2014-07-19 18:00:00,2014,7,19,18,,LO,9.4,-30.7,20,1012
AL022014,TWO,2014-07-20 00:00:00,2014,7,20,0,,LO,9.7,-31.8,20,1012
AL022014,TWO,2014-07-20 06:00:00,2014,7,20,6,,LO,10.0,-33.0,20,1012
AL022014,TWO,2014-07-20 12:00:00,2014,7,20,12,,LO,10.4,-34.4,20,1012
AL022014,TWO,2014-07-20 18:00:00,2014,7,20,18,,LO,10.7,-36.1,20,1012
AL022014,TWO,2014-07-21 00:00:00,2014,7,21,0,,LO,11.0,-38.0,25,1012
AL022014,TWO,2014-07-21 06:00:00,2014,7,21,6,,LO,11.2,-39.9,25,1012
AL022014,TWO,2014-07-21 12:00:00,2014,7,21,12,,TD,11.4,-41.6,30,1012
AL022014,TWO,2014-07-21 18:00:00,2014,7,21,18,,TD,11.6,-43.1,30,1012
AL022014,TWO,2014-07-22 00:00:00,2014,7,22,0,,TD,11.9,-44.4,30,1012
AL022014,TWO,2014-07-22 06:00:00,2014,7,22,6,,TD,12.1,-45.7,30,1012
AL022014,TWO,2014-07-22 12:00:00,2014,7,22,12,,TD,12.4,-47.2,30,1012
AL022014,TWO,2014-07-22 18:00:00,2014,7,22,18,,TD,12.8,-48.8,30,1012
AL022014,TWO,2014-07-23 00:00:00,2014,7,23,0,,TD,13.2,-50.4,30,1012
AL022014,TWO,2014-07-23 06:00:00,2014,7,23,6,,TD,13.7,-52.2,30,1012
AL022014,TWO,2014-07-23 12:00:00,2014,7,23,12,,TD,14.0,-55.0,30,1012
AL032014,BERTHA,2014-07-29 06:00:00,2014,7,29,6,,LO,9.6,-37.1,25,1013
AL032014,BERTHA,2014-07-29 12:00:00,2014,7,29,12,,LO,9.5,-38.6,30,1012
AL032014,BERTHA,2014-07-29 18:00:00,2014,7,29,18,,LO,9.5,-40.1,30,1012
AL032014,BERTHA,2014-07-30 00:00:00,2014,7,30,0,,LO,9.6,-41.5,30,1012
AL032014,BERTHA,2014-07-30 06:00:00,2014,7,30,6,,LO,9.7,-43.0,30,1012
AL032014,BERTHA,2014-07-30 12:00:00,2014,7,30,12,,LO,9.8,-44.7,30,1012
AL032014,BERTHA,2014-07-30 18:00:00,2014,7,30,18,,LO,10.0,-46.4,30,1011
AL032014,BERTHA,2014-07-31 00:00:00,2014,7,31,0,,LO,10.4,-48.0,35,1010
AL032014,BERTHA,2014-07-31 06:00:00,2014,7,31,6,,LO,10.7,-49.7,35,1009
AL032014,BERTHA,2014-07-31 12:00:00,2014,7,31,12,,LO,11.0,-51.4,40,1008
AL032014,BERTHA,2014-07-31 18:00:00,2014,7,31,18,,LO,11.5,-53.1,40,1007
AL032014,BERTHA,2014-08-01 00:00:00,2014,8,1,0,,TS,12.2,-54.6,40,1007
AL032014,BERTHA,2014-08-01 06:00:00,2014,8,1,6,,TS,13.0,-56.2,40,1007
AL032014,BERTHA,2014-08-01 12:00:00,2014,8,1,12,,TS,13.8,-58.1,45,1006
AL032014,BERTHA,2014-08-01 18:00:00,2014,8,1,18,,TS,14.5,-60.3,45,1006
AL032014,BERTHA,2014-08-02 00:00:00,2014,8,2,0,,TS,15.2,-62.3,45,1007
AL032014,BERTHA,2014-08-02 06:00:00,2014,8,2,6,,TS,15.9,-64.1,40,1008
AL032014,BERTHA,2014-08-02 12:00:00,2014,8,2,12,,TS,16.7,-65.9,40,1009
AL032014,BERTHA,2014-08-02 18:00:00,2014,8,2,18,,TS,17.9,-67.6,40,1010
AL032014,BERTHA,2014-08-03 00:00:00,2014,8,3,0,,TS,19.2,-69.0,40,1011
AL032014,BERTHA,2014-08-03 06:00:00,2014,8,3,6,,TS,20.3,-70.4,40,1012
AL032014,BERTHA,2014-08-03 12:00:00,2014,8,3,12,,TS,21.4,-71.6,40,1013
AL032014,BERTHA,2014-08-03 14:00:00,2014,8,3,14,L,TS,21.8,-71.9,40,1013
AL032014,BERTHA,2014-08-03 18:00:00,2014,8,3,18,,TS,22.7,-72.5,45,1012
AL032014,BERTHA,2014-08-04 00:00:00,2014,8,4,0,,TS,24.1,-73.1,55,1007
AL032014,BERTHA,2014-08-04 06:00:00,2014,8,4,6,,TS,25.4,-73.5,60,1004
AL032014,BERTHA,2014-08-04 12:00:00,2014,8,4,12,,HU,26.8,-73.6,70,998
AL032014,BERTHA,2014-08-04 18:00:00,2014,8,4,18,,HU,28.5,-73.6,70,999
AL032014,BERTHA,2014-08-05 00:00:00,2014,8,5,0,,HU,30.5,-73.4,65,1001
AL032014,BERTHA,2014-08-05 06:00:00,2014,8,5,6,,TS,32.5,-73.2,55,1003
AL032014,BERTHA,2014-08-05 12:00:00,2014,8,5,12,,TS,34.2,-72.7,50,1005
AL032014,BERTHA,2014-08-05 18:00:00,2014,8,5,18,,TS,35.5,-71.2,45,1006
AL032014,BERTHA,2014-08-06 00:00:00,2014,8,6,0,,TS,36.8,-69.3,45,1007
AL032014,BERTHA,2014-08-06 06:00:00,2014,8,6,6,,TS,38.1,-66.9,45,1007
AL032014,BERTHA,2014-08-06 12:00:00,2014,8,6,12,,TS,39.4,-64.1,45,1006
AL032014,BERTHA,2014-08-06 18:00:00,2014,8,6,18,,EX,40.8,-61.3,45,1002
AL032014,BERTHA,2014-08-07 00:00:00,2014,8,7,0,,EX,42.1,-58.4,50,996
AL032014,BERTHA,2014-08-07 06:00:00,2014,8,7,6,,EX,43.4,-55.6,45,998
AL032014,BERTHA,2014-08-07 12:00:00,2014,8,7,12,,EX,44.6,-52.5,40,999
AL032014,BERTHA,2014-08-07 18:00:00,2014,8,7,18,,EX,46.0,-49.5,40,1000
AL032014,BERTHA,2014-08-08 00:00:00,2014,8,8,0,,EX,47.4,-46.6,35,1001
AL032014,BERTHA,2014-08-08 06:00:00,2014,8,8,6,,EX,47.9,-43.0,35,1001
AL032014,BERTHA,2014-08-08 12:00:00,2014,8,8,12,,EX,47.5,-39.4,35,1002
AL032014,BERTHA,2014-08-08 18:00:00,2014,8,8,18,,EX,46.9,-34.9,35,1002
AL032014,BERTHA,2014-08-09 00:00:00,2014,8,9,0,,EX,47.0,-29.0,35,1003
AL032014,BERTHA,2014-08-09 06:00:00,2014,8,9,6,,EX,47.1,-22.0,35,1003
AL032014,BERTHA,2014-08-09 12:00:00,2014,8,9,12,,EX,47.5,-15.0,35,1003
AL042014,CRISTOBAL,2014-08-23 18:00:00,2014,8,23,18,,TD,21.5,-72.2,30,1005
AL042014,CRISTOBAL,2014-08-24 00:00:00,2014,8,24,0,,TD,22.0,-72.5,30,1004
AL042014,CRISTOBAL,2014-08-24 06:00:00,2014,8,24,6,,TS,22.6,-72.9,35,1002
AL042014,CRISTOBAL,2014-08-24 12:00:00,2014,8,24,12,,TS,23.3,-73.0,40,1001
AL042014,CRISTOBAL,2014-08-24 18:00:00,2014,8,24,18,,TS,24.0,-73.0,45,1001
AL042014,CRISTOBAL,2014-08-25 00:00:00,2014,8,25,0,,TS,24.2,-73.0,45,998
AL042014,CRISTOBAL,2014-08-25 06:00:00,2014,8,25,6,,TS,24.4,-72.9,45,996
AL042014,CRISTOBAL,2014-08-25 12:00:00,2014,8,25,12,,TS,24.7,-72.7,50,993
AL042014,CRISTOBAL,2014-08-25 18:00:00,2014,8,25,18,,TS,24.9,-72.4,50,992
AL042014,CRISTOBAL,2014-08-26 00:00:00,2014,8,26,0,,HU,25.1,-72.1,65,989
AL042014,CRISTOBAL,2014-08-26 06:00:00,2014,8,26,6,,HU,25.6,-72.0,65,989
AL042014,CRISTOBAL,2014-08-26 12:00:00,2014,8,26,12,,HU,26.7,-71.8,65,988
AL042014,CRISTOBAL,2014-08-26 18:00:00,2014,8,26,18,,HU,28.1,-71.4,65,987
AL042014,CRISTOBAL,2014-08-27 00:00:00,2014,8,27,0,,HU,29.5,-71.5,70,983
AL042014,CRISTOBAL,2014-08-27 06:00:00,2014,8,27,6,,HU,30.6,-72.0,70,983
AL042014,CRISTOBAL,2014-08-27 12:00:00,2014,8,27,12,,HU,31.6,-72.2,70,983
AL042014,CRISTOBAL,2014-08-27 18:00:00,2014,8,27,18,,HU,32.3,-71.8,65,984
AL042014,CRISTOBAL,2014-08-28 00:00:00,2014,8,28,0,,HU,33.5,-70.7,65,984
AL042014,CRISTOBAL,2014-08-28 06:00:00,2014,8,28,6,,HU,34.8,-69.0,65,982
AL042014,CRISTOBAL,2014-08-28 12:00:00,2014,8,28,12,,HU,36.3,-67.1,70,979
AL042014,CRISTOBAL,2014-08-28 18:00:00,2014,8,28,18,,HU,37.5,-63.6,75,971
AL042014,CRISTOBAL,2014-08-29 00:00:00,2014,8,29,0,,HU,39.1,-58.8,75,965
AL042014,CRISTOBAL,2014-08-29 06:00:00,2014,8,29,6,,HU,41.2,-53.9,70,967
AL042014,CRISTOBAL,2014-08-29 12:00:00,2014,8,29,12,,EX,44.2,-49.0,65,970
AL042014,CRISTOBAL,2014-08-29 18:00:00,2014,8,29,18,,EX,46.7,-45.9,65,972
AL042014,CRISTOBAL,2014-08-30 00:00:00,2014,8,30,0,,EX,48.6,-42.8,65,974
AL042014,CRISTOBAL,2014-08-30 06:00:00,2014,8,30,6,,EX,49.9,-39.5,65,974
